"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8","eeg",
0.25659,-9.9998,11.0256,21.7947,-18.718,-10.5129,-8.9744,-9.4871,2.3079,5.3845,4.8718,-0.25659,6.4104,-27.9485,,
-0.51294,-6.1541,15.3845,30.7693,-13.8464,-5.6409,-2.5642,-4.1028,15.3845,13.8459,18.4617,0.51294,7.6921,-25.1282,,
1.0256,-2.5642,16.9226,30.7688,-9.7439,-3.5901,-1.0256,-8.718,21.0256,8.2048,21.0256,-1.0256,4.1023,-23.5901,,
-4.8718,-2.8206,11.0256,20.7693,-9.4871,-3.8459,-7.4358,-14.1023,13.0769,3.8464,11.5383,2.8206,6.9231,-19.2307,,
-12.564,-3.333,11.0259,24.8721,-13.5898,-0.25635,-7.9487,-3.333,16.1538,15.1284,16.667,15.1284,0.25635,-14.1025,,
-15.3848,-6.1538,12.3076,30.769,-16.4102,-2.0513,-8.7183,2.0513,18.9741,15.8975,20.5127,17.436,-7.1797,-9.231,,
-8.4617,-3.3333,13.0769,28.4612,-11.0256,-1.282,-9.4875,-0.76929,16.1536,11.5383,19.2307,14.6155,0.76929,-0.76929,,
-7.9487,-6.4102,6.4102,19.7437,-15.1284,-3.8462,-15.1284,-1.2822,7.436,8.9741,18.2051,8.4614,0.25635,-0.25635,,
-12.0513,-13.0771,2.8203,19.2305,-24.3594,-9.4873,-17.6924,3.333,0.25635,2.8203,14.6152,3.333,-1.7949,-0.25635,,
-3.5901,-9.2307,6.1536,23.0769,-21.0256,-6.1541,-10.7693,6.1536,-1.0256,1.0256,8.718,4.1023,8.2048,-1.0256,,
1.5386,-9.7437,1.5386,16.9229,-19.4873,-3.0771,-10.7695,0,-5.6411,0,2.564,2.0513,8.2051,-15.3848,,
-0.25635,-7.436,2.8208,19.231,-22.3076,-1.7949,-11.5386,4.8721,-5.8975,0.76953,2.8208,0.76953,0.25635,-15.1279,,
1.7947,0.25659,9.4871,33.0769,-22.8206,0.76929,-10.0002,17.6921,-1.282,-1.7952,2.3079,-1.282,-0.25659,-4.3591,,
4.8716,0.76904,9.4873,34.6152,-18.2051,-0.25635,-7.9487,16.6665,-3.3335,-5.3848,0.76904,-6.9233,0.25635,-15.1284,,
9.2307,-1.0256,15.3845,29.7434,-12.3079,-1.0256,-3.0769,11.7947,-1.0256,5.6409,7.1794,-5.1282,1.0256,-26.1541,,
3.0769,-8.2053,11.282,23.5896,-20.5129,-7.1794,-8.2053,7.1794,3.5896,3.5896,6.1536,-7.6926,-3.0769,-24.1028,,
-0.5127,-3.0771,14.8716,27.1792,-15.3848,-3.5898,-4.1025,12.3076,12.8203,0.5127,11.2822,-1.5386,11.2822,-12.3076,,
-5.1284,-9.231,11.7949,18.4614,-19.4873,-8.7178,-4.6152,5.1284,4.6152,0,7.6924,0,13.8462,-17.436,,
-1.282,-17.6926,6.9231,13.5896,-29.4875,-13.0769,-6.4104,1.282,-3.8464,1.7947,4.3586,1.7947,6.9231,-16.6667,,
1.0256,-13.8464,5.1282,18.9744,-31.7952,-8.2053,-14.8718,6.6667,-6.1541,-1.0256,5.1282,7.1794,1.5383,-4.6155,,
0.25635,-7.436,5.8975,23.8462,-27.436,-2.8208,-19.231,13.5898,-3.3335,-2.3076,8.9741,7.9487,-0.25635,0.76904,,
-2.3081,-10.5132,7.9487,19.7437,-24.3594,-6.4106,-9.4873,15.1279,3.333,-0.25635,16.6665,2.3076,0.25635,-5.8975,,
-7.1794,-15.3845,5.1282,17.4358,-24.6155,-8.718,-5.1282,12.8206,7.6921,-2.5642,20.5129,2.5642,4.1028,-7.6921,,
-5.8977,-13.0769,2.8206,23.8459,-24.3591,-7.949,-12.0515,11.5383,8.4617,-2.8206,18.2053,4.3591,8.9744,-3.3333,,
0,-7.1792,0,29.231,-26.6665,-10.769,-14.3589,13.8462,8.7183,-0.5127,15.3848,0.51318,7.1797,-5.6411,,
-0.51294,-8.2053,-4.1028,27.1794,-26.1541,-14.3591,-10.7693,16.4104,7.1794,0.51294,13.3333,3.0769,1.5383,-12.8206,,
-0.76904,-7.9487,-1.2822,25.3848,-18.7178,-10,-6.9229,14.6152,7.436,4.3589,9.4873,9.4873,0.76904,-15.6411,,
-3.3335,-5.8975,-0.25635,21.7949,-19.231,-7.436,-7.436,8.9746,6.9233,4.8716,6.4102,0.25635,2.8203,-20.769,,
-4.3589,-2.8203,2.8203,21.7949,-16.6665,-4.3589,-3.3335,9.4873,11.0259,7.9487,11.0259,-5.8975,10,-22.3076,,
-3.5896,-2.5642,2.5642,18.9744,-16.4104,-7.6921,-2.5642,6.6667,8.718,5.6409,8.718,-3.5896,5.6409,-20.5129,,
1.5386,-2.564,-1.5381,17.436,-22.564,-15.3843,-5.6406,2.0518,1.0259,1.0259,3.5898,0,0,-23.0767,,
2.3079,-1.7952,-3.3333,17.6921,-23.8464,-15.6409,-8.9744,4.3591,-0.76929,0.76929,2.3079,1.7947,3.8459,-22.3079,,
-0.25635,-3.3335,-2.8208,18.2051,-23.8462,-16.1538,-10,8.4614,0.25635,1.7949,3.3335,3.3335,1.2822,-21.2822,,
1.5386,-5.1284,-0.5127,17.4355,-27.6924,-23.5898,-7.6924,5.6411,1.0254,0.5127,3.0767,1.5386,-8.7183,-26.1538,,
2.8203,-4.3589,0.76904,20.2563,-26.9233,-22.3076,-9.4873,5.3848,2.3076,-0.76904,3.3335,2.3076,-6.9233,-17.6924,,
-0.25659,-2.8206,-4.3591,25.8972,-22.3079,-17.1794,-14.1028,13.5896,3.3333,0.76929,5.8972,3.8459,0.25659,-5.3845,,
-1.5383,-0.51294,-11.7952,31.7947,-21.0256,-16.4104,-15.3845,15.3845,2.051,1.5383,3.5896,3.0769,0.51294,-8.718,,
-6.667,-0.5127,-14.3589,28.2051,-20,-20.5127,-17.436,5.1279,1.5386,1.0254,0.5127,1.0254,3.0767,-18.4614,,
-8.4617,0.76929,-8.9744,26.4104,-8.4617,-22.3079,-11.5383,-0.76929,4.3591,6.4104,8.9744,1.282,7.949,-19.7434,,
-0.25635,0.76904,-2.3076,30,-0.25635,-20.2563,-2.8203,-5.3848,9.4873,11.5386,13.5898,0.25635,3.3335,-21.2822,,
6.4104,-0.25659,3.8459,33.0769,0.25659,-20.7693,-1.7947,-19.7434,9.9998,7.9485,3.8459,-0.25659,-1.7947,-26.9231,,
3.8462,1.2817,5.8975,32.0513,1.2817,-28.9746,-4.3589,-32.5642,4.3589,0.25635,-3.3335,-0.25635,-0.76953,-41.2822,,
6.9231,0.76929,1.7947,29.9998,-0.76929,-28.9744,-3.3333,-35.1282,4.8718,-0.25659,3.3333,-3.8459,0.25659,-46.4104,,
13.5896,-0.76929,-0.25659,30.5129,-1.7947,-20.2566,0.25659,-40.7693,8.4617,1.282,9.9998,-5.3845,0.25659,-33.5898,,
14.1025,0.25635,-3.333,32.0513,2.8208,-17.6924,-0.25635,-47.4358,6.9233,-1.2817,11.0259,-0.25635,0.76953,-27.9487,,
6.6667,0.51294,-8.2053,30.2566,-1.0256,-14.8718,-6.1541,-43.0769,5.6409,0.51294,10.7693,7.6921,-0.51294,-23.0769,,
0.25635,-0.25635,-2.8203,30.5132,-5.3843,-4.3589,-7.4355,-35.1282,12.0513,10,13.0771,14.1025,3.8462,-8.0769,,
0,-5.1284,-5.6411,27.1792,-8.2051,-3.5898,-10.2563,-42.0515,9.2305,9.7437,6.6665,8.7178,8.7178,0,,
9.2305,-2.0513,-7.6924,29.7437,-4.1025,-2.564,-5.6411,-45.6411,8.2051,9.7437,2.0513,10.769,7.1792,-15,,
9.4873,-0.25635,0.25635,30.5127,-2.3076,-2.8203,1.2822,-45.8972,11.0259,12.0513,-2.8203,15.1284,-1.7949,-27.4355,,
7.6921,-1.0256,4.1023,28.718,-0.51294,-10.7693,0.51294,-47.6924,9.2307,11.282,-3.0769,9.7434,-2.5642,-22.5642,,
12.5642,0.25659,0.25659,26.9231,-0.25659,-17.6921,-2.3079,-55.1282,5.3845,4.8718,-1.282,0.25659,-5.8972,-26.4104,,
16.4102,2.564,1.5386,27.6924,-3.0771,-14.3589,0,-57.436,6.6665,2.564,0,0,-11.2822,-24.1025,,
14.8718,-0.51294,3.5896,27.6921,-5.1282,-14.8718,-1.5383,-53.8462,8.2053,2.5642,4.1028,0.51294,-6.1536,-16.9231,,
8.718,-3.0769,5.1282,27.1794,-5.1282,-17.949,-5.1282,-49.7437,8.2048,1.5383,10.2561,-1.5383,4.1023,-22.5642,,
2.8203,0.25635,5.8975,28.9741,-4.3589,-14.1025,-1.7949,-46.4102,10.5127,-0.25635,14.6152,-0.76904,6.9229,-32.5642,,
0,0,2.564,30.769,-3.0771,-9.231,1.5386,-45.1282,14.3589,-1.5386,16.9229,-2.0513,4.6152,-28.2053,,
-2.5642,-0.51294,1.5383,30.2566,-4.6155,-9.7434,-2.051,-42.564,12.3079,1.5383,10.2566,0.51294,3.0769,-20.5129,,
0.76929,6.9231,2.8206,30.5129,-5.3845,-6.9231,-6.4099,-38.7178,10.0002,9.4871,-0.76929,11.5388,-1.282,-19.7434,,
7.4355,9.4873,0.25635,32.564,-1.2822,-4.3589,-3.8462,-37.1797,11.0254,11.5386,-0.25635,12.0513,-5.8975,-15.1284,,
13.0771,4.3594,-1.7949,35.6411,-5.3843,-2.3076,-3.333,-35.1279,6.4106,2.8208,4.3594,1.7949,-4.3589,-10,,
20.5129,3.5896,5.1282,38.4617,-13.8464,-1.0256,-4.6155,-28.2053,-0.51294,0.51294,1.0256,2.051,-4.1028,-10.7693,,
17.4358,3.5901,5.1282,32.3079,-14.8718,-7.6921,-9.2307,-31.282,0.51294,5.1282,-0.51294,7.1794,-10.7693,-17.4358,,
4.6152,0,0,23.5898,-17.9487,-14.3589,-14.3589,-41.0256,8.2051,6.1538,3.0771,4.1025,-11.7949,-15.8975,,
2.3079,0.76929,-0.76929,22.3079,-21.7947,-14.1023,-15.6409,-36.1536,13.0769,4.3591,4.3591,2.3079,-7.9485,-13.5896,,
2.5642,1.0256,-1.0256,22.051,-21.0256,-11.282,-13.8464,-28.2053,15.3845,2.5642,13.3333,4.6155,-9.2307,-23.5901,,
-1.0256,-1.5383,3.5896,20.5129,-15.8972,-12.3074,-8.718,-27.1794,17.4358,3.0769,22.0515,1.0256,1.0256,-31.7947,,
0.25635,-0.25635,5.3848,19.7437,-15.6406,-17.1792,-10.5127,-28.4614,11.5386,0.76953,12.5645,-9.4868,12.5645,-31.5381,,
0,1.5386,0,20.5132,-18.4614,-20.5127,-15.3843,-25.6406,5.6411,0,2.5645,-6.6665,2.0518,-28.2051,,
-5.6409,0.51294,4.6155,21.0256,-13.8464,-15.8977,-10.7693,-21.5383,10.2566,5.1282,8.2053,7.6921,-0.51294,-23.0769,,
-8.9744,-2.8206,4.8718,14.6155,-13.5896,-19.7434,-11.0256,-27.9485,6.4104,2.8206,7.4363,4.8718,2.8206,-26.9231,,
0.25659,1.282,2.8206,15.1282,-11.5383,-22.8206,-11.5383,-29.4871,2.3079,1.282,4.3591,-0.25659,-3.3333,-27.9485,,
1.7949,0.76953,5.8975,17.1797,-14.6152,-18.2051,-12.564,-30,1.2822,-0.25635,0.25635,0.76953,-13.5898,-24.3589,,
2.8206,0.25659,8.4617,18.718,-16.6667,-14.6155,-12.0515,-28.4617,1.282,2.3079,-0.25659,3.8459,-11.0256,-15.1282,,
2.5642,0.51294,-0.51294,17.4358,-17.949,-22.5642,-17.4358,-30.7693,3.0769,2.5642,1.5383,1.0256,-8.2053,-15.8977,,
2.8203,2.3076,-2.3076,19.7437,-16.6665,-20.2563,-19.231,-30.5127,12.564,4.3589,6.4102,7.9487,-7.436,-17.1797,,
-0.76929,1.7947,0.76929,17.6921,-17.6926,-16.1541,-18.2053,-28.9744,13.5896,2.8206,2.8206,13.0769,-5.385,-11.0256,,
-3.8459,0.76929,2.3079,18.2053,-17.1794,-23.3333,-13.0769,-29.4871,13.0769,3.3333,2.3079,6.9231,-0.76929,-7.9485,,
-7.9487,-1.2822,1.2822,17.1797,-16.6665,-28.9741,-11.0254,-36.1538,19.231,8.9746,13.0771,5.8975,5.3848,-19.7437,,
-13.0769,-3.3333,3.3333,13.0769,-13.5901,-22.8206,-10.0002,-44.3591,19.7434,13.0769,18.2048,12.051,6.4099,-26.9231,,
-11.2822,-3.5898,6.1538,10.2563,-9.7437,-20,-7.6924,-45.6411,10.2563,8.7178,11.2822,6.1538,3.5898,-23.5898,,
-0.76904,0.25635,12.564,14.1025,-6.9229,-22.8203,-3.8462,-38.718,11.0254,4.3589,12.0513,-0.25635,10.5127,-26.4102,,
-2.8206,-2.3079,11.0256,19.7434,-8.4617,-28.4617,-5.8972,-35.6411,11.0256,5.3845,12.5642,2.3079,9.9998,-33.0769,,
-9.231,-4.1025,5.6411,22.564,-14.8721,-29.231,-8.2051,-38.9744,5.1279,7.1797,7.6924,8.2051,4.1025,-25.6411,,
-7.436,-1.2822,3.3335,17.1792,-19.231,-28.4614,-11.0259,-45.8975,5.3848,2.3076,8.4614,5.3848,1.2822,-19.7437,,
0.5127,0,7.1792,20.5127,-17.9487,-29.7437,-14.3589,-40,12.8203,-0.5127,15.8975,0,0,-22.5645,,
2.8203,-3.3335,6.9229,26.9229,-21.2822,-32.5645,-16.1538,-32.5645,12.564,0.25635,14.6152,4.3589,-0.25635,-13.5898,,
0.25635,-4.3589,2.3076,21.7949,-25.8975,-29.4873,-15.6411,-34.1025,7.9487,0.76904,8.9741,13.0767,-0.25635,-3.8462,,
-0.25635,0.76953,0.25635,17.6924,-25.3848,-25.8975,-20.769,-26.9229,11.0259,3.8462,12.564,10,-6.4102,-6.4102,,
-0.51294,0.51294,0.51294,20.5129,-23.5896,-30.2566,-25.6409,-18.4617,14.3591,1.5383,16.4104,0.51294,-11.7947,-12.8206,,
-0.25659,1.282,0.25659,26.9231,-22.3079,-26.4104,-20.7693,-16.1541,15.6409,3.8459,13.5896,4.8718,-2.3079,-12.0515,,
-2.0513,2.0513,-4.6152,28.7183,-23.5898,-16.4102,-20.5127,-17.4355,14.3589,12.3076,7.6924,13.3335,3.5898,-6.6665,,
-0.76929,3.3333,-1.7952,26.4099,-19.7439,-16.6667,-19.2307,-13.0769,14.1023,13.0769,12.051,15.1282,0.76929,-3.8464,,
-1.7952,3.8459,-1.282,20.2561,-17.1794,-26.4104,-16.6667,-13.5896,17.6921,6.4104,16.6667,12.051,1.282,-6.9231,,
-5.3848,4.3589,-4.3589,19.2305,-16.1538,-24.3589,-13.5898,-18.7183,25.8975,8.4614,15.1279,12.564,10.5127,-11.5386,,
-11.5386,5.3848,-5.3848,16.1538,-16.1538,-21.7949,-16.1538,-19.7437,27.436,11.5386,12.564,11.0259,10.5127,-18.7178,,
-13.5898,6.4102,-6.4102,14.6152,-12.5645,-24.8721,-15.1284,-14.6157,25.8975,13.0767,16.6665,8.9741,10,-16.1538,,
-9.4873,5.8975,-7.436,17.1792,-5.8975,-26.4104,-6.9233,-12.564,23.3335,16.6665,19.231,8.4614,17.6924,-12.0513,,
-5.1282,5.1282,-8.2053,16.4099,-11.2825,-28.2053,-8.2053,-14.3591,13.3333,13.8459,12.8201,9.2307,16.9231,-18.4617,,
-3.8462,7.436,-11.5381,18.7183,-19.7437,-27.4355,-17.1792,-12.0513,6.4106,3.8462,5.8975,7.9487,7.436,-21.7949,,
-0.25635,9.4873,-12.564,25.8975,-14.6152,-21.7949,-13.5898,-8.9741,8.4619,0.25635,6.9233,2.3076,5.8975,-14.1025,,
0.51269,7.1797,-14.8716,23.0771,-12.8203,-29.7437,-9.7437,-9.2305,6.6665,4.1025,3.0771,-0.5127,10.7695,-16.9229,,
-2.3076,10,-12.0513,17.6924,-14.6152,-36.1538,-11.5386,-4.8716,8.4614,10,2.3076,7.9487,13.5898,-19.7437,,
-6.9233,7.9487,-16.667,17.6924,-18.2051,-28.4614,-18.7183,-5.8975,9.4873,6.9229,6.4102,11.0254,5.8975,-14.1025,,
-5.1282,5.6409,-20.5129,19.4871,-17.4363,-23.0769,-18.9744,-5.6414,10.2561,5.1282,10.2561,10.7693,8.2048,-5.6414,,
-8.9746,5.3848,-23.3335,10,-20.2563,-31.0259,-18.2051,-5.3848,10.5127,6.9229,6.9229,11.5386,12.564,-6.9233,,
-17.1794,7.4363,-25.3845,6.4104,-21.282,-34.1025,-17.6921,-5.3845,12.0515,8.4617,5.3845,12.0515,10.5129,-9.4871,,
-23.3335,6.4102,-25.3848,12.0513,-17.1797,-33.5898,-18.7183,-2.3076,9.4873,2.3076,4.3589,3.8462,8.4614,-15.1284,,
-18.2048,8.4617,-24.8718,10.5129,-12.051,-32.564,-17.1794,0.76929,11.5383,-0.76929,8.9744,0.76929,15.1282,-21.7947,,
-10.769,13.8462,-23.5898,4.6152,-7.1797,-26.6667,-7.6924,-4.6152,21.5386,6.6665,19.4873,5.1284,25.1284,-26.6667,,
-12.8206,10.7693,-23.5898,4.1028,-6.1541,-27.6924,-4.1028,-10.2566,21.5383,8.718,21.0256,4.1028,23.0769,-26.1538,,
-5.8977,11.0256,-24.3591,11.5383,-6.4104,-30.5129,-4.8718,-2.8206,16.6667,4.3586,18.2048,2.8206,16.6667,-15.1282,,
0.25635,13.0767,-27.436,12.564,-10.5132,-33.0771,-7.9487,-0.25635,13.0767,0.76904,13.0767,-0.25635,15.1279,-14.6157,,
-2.3079,11.5383,-28.9744,11.0256,-17.1794,-37.6924,-10.5129,-0.76929,12.5642,2.8206,9.9998,0.76929,18.718,-22.8206,,
-10.2563,2.5645,-36.4102,8.2051,-25.6411,-38.9744,-16.4102,2.0513,7.6924,-0.51269,6.1538,0.5127,14.8721,-19.4873,,
-8.9741,1.7949,-40.7693,6.9233,-23.3335,-33.0767,-17.1792,3.8462,4.8721,-1.2822,9.4873,1.2822,17.6924,-12.0513,,
-6.6665,2.0518,-41.5383,5.1284,-20.5127,-36.4102,-17.9482,0,4.103,0,13.3335,2.5645,16.4106,-17.9482,,
-7.9487,2.8208,-40.769,6.4106,-21.2817,-41.282,-15.6406,1.7949,6.4106,-1.7949,10.5132,4.8721,5.8975,-17.6924,,
-10.0002,4.8718,-45.3848,6.9231,-21.282,-36.1541,-16.1541,5.3845,7.4358,-2.8206,3.8459,2.8206,8.9744,-14.1028,,
-10,4.3594,-47.9485,5.8975,-21.2817,-29.4868,-22.3076,8.9746,6.4106,0.25635,4.8721,-0.25635,20.2563,-15.1279,,
-9.231,4.6152,-47.1794,7.6924,-22.0513,-28.7178,-24.1025,14.8716,5.6411,1.0259,6.1538,-1.0259,12.3076,-16.4102,,
-5.8972,8.9744,-45.3845,10.5129,-18.718,-27.9485,-16.6667,19.7434,8.4617,2.3079,4.8718,-2.3079,4.3591,-18.2053,,
-7.9487,5.8975,-47.4358,5.8975,-20.2563,-35.1279,-13.5898,13.0771,5.3848,3.3335,3.3335,-3.3335,13.0771,-20.2563,,
-11.0254,0.76953,-47.9487,3.3335,-23.8462,-39.7437,-15.6411,3.8462,1.7949,0.25635,2.3076,-0.25635,17.1797,-14.1025,,
-5.3848,7.436,-45.8975,7.436,-18.7178,-34.1025,-11.0254,6.9233,1.7949,-1.2822,1.2822,5.8975,11.0259,-13.5898,,
-3.5898,12.3076,-48.2051,11.2822,-10.769,-31.282,-8.2051,16.9233,2.0513,0.51269,-0.5127,9.231,9.7437,-15.8975,,
-13.5898,7.436,-53.0769,5.8975,-13.0771,-33.5898,-13.5898,16.1538,1.7949,2.3076,-1.7949,4.8716,16.1538,-14.1025,,
-15.1284,3.3335,-51.5386,0.76904,-12.0513,-33.5898,-13.5898,5.3848,5.8975,1.7949,5.8975,-0.76904,21.2822,-22.8203,,
-6.9233,3.8462,-46.9231,3.3335,-4.8721,-35.6411,-5.8975,-0.25635,15.6411,0.76904,16.6665,0.25635,18.2051,-30.5129,,
-10.2566,3.5896,-48.2051,4.1028,-6.1541,-42.0513,-5.1282,-2.5642,17.949,2.5642,14.3591,2.5642,11.282,-23.5898,,
-12.564,5.8975,-47.9487,4.3589,-4.3589,-42.3079,-8.4614,-9.4873,16.1538,6.9229,8.9741,4.3589,6.9229,-17.1797,,
-10.2563,6.6665,-52.8206,6.1538,-3.0771,-40.5129,-13.8462,-22.0513,17.436,6.1538,8.7178,5.6411,3.0771,-18.9741,,
-15.3848,4.1025,-59.4873,4.6152,-3.5898,-43.0771,-15.8975,-34.3591,16.4102,4.6152,8.7178,5.1279,3.5898,-22.0515,,
-18.2051,2.8208,-61.282,1.2822,-1.2822,-45.3845,-12.564,-42.3076,10,4.8721,4.8721,5.3848,8.9746,-25.3845,,
-16.1538,1.7949,-63.3335,0.25635,-0.25635,-41.2822,-15.1284,-46.9233,3.8462,1.7949,2.3076,3.333,6.4102,-25.8977,,
-14.3586,1.5388,-61.5383,4.1028,-1.0256,-34.3589,-14.8718,-50.2563,5.1282,1.5388,3.0769,1.0256,1.0256,-17.9485,,
-10.5127,3.3335,-60.2563,4.3589,-2.3076,-32.564,-9.4873,-54.6152,5.3848,2.3076,5.3848,2.8208,7.9487,-12.0513,,
-4.1023,0.51294,-61.5383,0.51294,-0.51294,-36.4102,-9.2307,-61.0256,0.51294,2.0515,6.6667,1.5383,15.8977,-18.9744,,
-2.051,1.0256,-56.4102,2.5642,4.6155,-35.3845,-10.2566,-63.5896,4.1028,9.7434,10.2566,-1.0256,15.8977,-19.4871,,
-3.0767,6.667,-57.4358,8.2051,2.0513,-33.8459,-7.1792,-63.5896,8.2051,9.7437,9.7437,-2.0513,11.7949,-9.7432,,
7.6924,9.7437,-57.9485,11.2822,0,-31.7947,0,-63.0767,8.7183,-1.0254,7.1797,-1.0254,9.7437,-9.7432,,
10.769,6.6665,-57.9487,4.1025,1.5386,-31.2822,-1.5386,-65.1282,8.7178,-4.6152,8.2051,-3.0771,9.2305,-22.564,,
1.5386,6.6665,-63.5896,0.51269,1.0259,-30.7693,-4.1025,-67.6921,9.231,-0.5127,10.7695,-6.6665,8.7178,-24.6152,,
1.5383,12.8206,-65.6411,10.7693,-4.1028,-23.5901,-3.5901,-65.6411,11.282,1.0256,12.8206,-1.0256,5.6409,-12.8206,,
0.51294,8.718,-64.6152,10.7693,-6.6667,-23.0769,-5.1282,-65.1282,10.2566,-0.51294,12.8206,4.1028,1.0256,-13.3333,,
-3.8462,3.3335,-61.282,2.3076,0.25635,-29.4871,-0.76904,-62.8203,10,0.76953,15.1284,-0.25635,11.0259,-18.2051,,
-1.7952,3.8459,-61.2822,0.76929,1.7947,-27.436,3.3333,-59.231,5.8972,-0.76929,17.1794,-6.4104,20.2561,-14.6155,,
0.25635,3.333,-65.3848,1.7949,-0.25635,-25.8977,0.25635,-62.8206,4.3589,-3.3335,16.1538,-3.8462,19.2305,-13.5898,,
-1.5386,2.0513,-61.5383,0.5127,2.0513,-29.7437,0.5127,-65.6409,10.769,-0.51269,15.8975,-1.0254,18.9746,-18.4614,,
-3.0769,2.5642,-56.4104,2.051,-2.5642,-28.2053,1.0256,-61.0256,11.7947,2.051,16.4104,-1.0256,16.9231,-15.8977,,
-8.718,5.6409,-57.436,5.6409,-6.6667,-22.0515,-3.0769,-57.436,11.7947,6.1536,16.9231,3.0769,9.7434,-8.2053,,
-15.1279,6.4102,-63.8462,3.3335,-3.3335,-26.4102,-2.3076,-54.1025,15.6411,8.9746,17.1797,4.3589,2.3076,-5.8975,,
-10.769,2.5645,-66.1536,0,-2.0513,-31.7947,-4.1025,-51.7947,11.2822,3.0771,14.8721,2.0513,4.1025,0,,
-6.6667,0.51294,-65.6411,1.0256,-3.0769,-28.2053,-12.8206,-49.7437,3.0769,-0.51294,9.2307,5.1282,10.2566,3.5896,,
-0.76929,5.8972,-65.8975,7.4358,-1.282,-20.7693,-16.6667,-41.7949,0.76929,7.4358,8.4617,9.4871,10.5129,-2.8206,,
5.8977,7.4358,-65.8975,8.4617,-4.8718,-20.7693,-20.7693,-37.6924,-3.3333,5.3845,5.8977,4.8718,2.3079,-2.3079,,
10.0002,5.3845,-63.8462,8.9744,-12.051,-22.3079,-27.4358,-39.2307,-6.9231,-0.25659,3.3333,4.8718,0.25659,7.949,,
2.0515,6.1541,-65.6411,6.6667,-16.4104,-25.1282,-34.3591,-41.0256,-4.1028,1.0256,2.0515,4.6155,-1.0256,3.0769,,
-4.3589,12.0513,-63.3333,6.4102,-3.8462,-22.3076,-24.3589,-33.0769,9.4873,6.4102,8.9741,5.8975,2.3076,-2.3076,,
-8.2053,5.1282,-65.1284,2.051,-1.0256,-28.2053,-18.9744,-36.9233,9.7434,2.051,6.6663,1.0256,10.2561,-7.6926,,
-5.1284,4.1025,-61.5386,3.5898,-3.5898,-28.2053,-16.4102,-35.3848,13.333,4.6152,7.6924,4.1025,23.5898,-8.7183,,
-8.9744,5.8972,-61.282,3.3333,-3.3333,-27.436,-18.2053,-28.9744,18.718,5.8972,13.0769,5.3845,20.2566,-11.5383,,
-12.3079,4.1028,-63.5898,1.0256,-0.51294,-32.3076,-14.8718,-28.718,18.4617,5.1282,20.5129,0.51294,9.2307,-11.7947,,
-7.9485,5.8977,-61.282,3.3333,0.76929,-34.1025,-8.9744,-32.0513,16.6667,8.4617,20.7693,-0.76929,11.5383,-8.9744,,
-11.2822,4.1025,-63.5898,3.0767,-1.5386,-32.8206,-13.8462,-33.8462,11.2817,4.1025,10.769,1.5386,15.3843,-12.8208,,
-9.4871,-0.25659,-64.8718,1.282,0.25659,-29.4873,-14.6155,-31.0256,6.9231,2.3079,8.4617,3.3333,14.6155,-13.0769,,
-1.7949,2.8203,-63.8462,1.7949,-1.7949,-33.0769,-15.6411,-33.0769,3.8462,5.3848,4.8716,2.3076,10.5127,-8.4614,,
-1.0256,6.1536,-63.5898,2.051,-5.1282,-34.8721,-20.0002,-35.3848,4.615,9.2307,1.0256,7.6921,13.3333,-3.0769,,
-4.8716,-0.25635,-67.9485,2.8208,-4.8716,-33.0769,-22.3076,-36.6665,1.7949,11.5386,0.25635,15.1284,14.6157,5.3848,,
-3.0767,-1.5386,-71.282,7.6924,-4.6152,-31.282,-22.564,-34.8718,1.5386,11.2822,1.5386,12.8208,5.6411,11.7949,,
-3.8459,2.3079,-68.9744,7.4358,-4.3586,-30.5127,-22.8206,-33.5896,4.8718,4.3591,-0.76929,1.7952,0.76929,4.3591,,
-6.1538,3.0767,-64.1028,3.5898,0,-27.6924,-15.8975,-32.3079,8.7178,1.0254,1.0254,0,7.1792,0,,
-10.2563,-0.5127,-70.2563,1.0259,-5.1284,-28.2051,-16.4102,-36.4102,8.7178,2.0513,0.5127,3.5898,6.1538,1.5386,,
-10.0002,2.8206,-69.4873,2.8206,-6.9231,-28.4617,-18.2053,-41.2822,9.9998,4.8718,1.282,6.4099,4.8718,-1.282,,
-7.6919,5.1284,-63.0767,0,0,-31.2817,-13.333,-44.1023,8.2056,7.6924,3.0771,5.1284,7.1797,-9.2305,,
-10.769,2.0513,-65.1282,0,0,-33.8459,-10.769,-38.9744,8.2051,13.8462,2.5645,6.667,6.667,-8.2051,,
-8.718,-1.0256,-68.2053,4.6155,-5.6414,-29.7437,-8.718,-29.231,12.3074,17.4358,9.2307,15.3845,13.8459,1.0256,,
-3.0767,-2.0513,-68.718,2.0513,-7.6924,-25.6411,-8.7178,-28.718,15.3848,14.3589,16.4102,18.9746,16.4102,9.231,,
-5.6414,0.51294,-67.6924,-0.51294,-4.1028,-27.6924,-12.8206,-31.7949,16.4104,13.8459,13.8459,9.7434,5.1282,4.1023,,
-5.8972,0.76929,-67.9487,2.8206,-4.8718,-26.4102,-16.1536,-26.4102,13.0769,12.0515,13.0769,4.8718,5.3845,-0.76929,,
-3.3335,-2.3076,-70.5129,2.3076,-11.0259,-22.8203,-16.1538,-19.231,11.5386,7.436,12.564,11.5386,15.6411,10,,
